route_id,route_short_name,route_long_name,direction_id,seq,stop_id,stop_name,lat,lon,km,length_km,nucleus_slug,nucleus_name,extra_LINEA,extra_ZONA
10T0071C10,C10,Pozuelo                                 -Pitis,1,7,10010,El Barrial-Centro Comercial Pozuelo,40.465392,-3.807685,26.052,49.792,madrid,Madrid,,
10T0071C10,C10,Pozuelo                                 -Pitis,1,8,10002,Pozuelo,40.447457,-3.800278,28.142,49.792,madrid,Madrid,,
10T0071C10,C10,Pozuelo                                 -Pitis,1,9,10001,Aravaca,40.448455,-3.785555,29.393,49.792,madrid,Madrid,,
10T0071C10,C10,Pozuelo                                 -Pitis,1,10,10000,Madrid-Príncipe Pío,40.421489,-3.718969,35.777,49.792,madrid,Madrid,,
10T0071C10,C10,Pozuelo                                 -Pitis,1,11,18005,Pirámides,40.402534,-3.711362,37.981,49.792,madrid,Madrid,,
10T0071C10,C10,Pozuelo                                 -Pitis,1,12,18004,Delicias,40.400438,-3.692777,39.572,49.792,madrid,Madrid,,
10T0071C10,C10,Pozuelo                                 -Pitis,1,13,18003,Méndez álvaro P.v.,40.395777,-3.677844,40.938,49.792,madrid,Madrid,,
10T0071C10,C10,Pozuelo                                 -Pitis,1,14,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,42.493,49.792,madrid,Madrid,,
10T0071C10,C10,Pozuelo                                 -Pitis,1,15,18001,Madrid-Recoletos,40.423373,-3.690931,44.360,49.792,madrid,Madrid,,
10T0071C10,C10,Pozuelo                                 -Pitis,1,16,18002,Madrid-Nuevos Ministerios,40.446627,-3.692347,46.949,49.792,madrid,Madrid,,
10T0071C10,C10,Pozuelo                                 -Pitis,1,17,17000,Madrid-Chamartín-Clara Campoamor,40.471179,-3.682952,49.792,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,0,10200,Villalba De Guadarrama,40.626489,-4.008030,0.000,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,1,10104,Galapagar-La Navata,40.600314,-3.982259,3.634,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,2,10103,Torrelodones,40.574554,-3.956601,7.225,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,3,10101,Las Matas,40.552387,-3.896766,12.849,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,4,10100,Pinar De Las Rozas,40.522267,-3.882248,16.415,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,5,10005,Las Rozas,40.494289,-3.868175,19.746,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,6,10007,Majadahonda,40.474289,-3.846293,22.639,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,7,10010,El Barrial-Centro Comercial Pozuelo,40.465392,-3.807685,26.052,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,8,10002,Pozuelo,40.447457,-3.800278,28.142,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,9,10001,Aravaca,40.448455,-3.785555,29.393,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,10,10000,Madrid-Príncipe Pío,40.421489,-3.718969,35.777,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,11,18005,Pirámides,40.402534,-3.711362,37.981,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,12,18004,Delicias,40.400438,-3.692777,39.572,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,13,18003,Méndez álvaro P.v.,40.395777,-3.677844,40.938,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,14,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,42.493,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,15,18001,Madrid-Recoletos,40.423373,-3.690931,44.360,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,16,18002,Madrid-Nuevos Ministerios,40.446627,-3.692347,46.949,49.792,madrid,Madrid,,
10T0072C10,C10,Pitis                                   -Pozuelo,1,17,17000,Madrid-Chamartín-Clara Campoamor,40.471179,-3.682952,49.792,49.792,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,0,10100,Pinar De Las Rozas,40.522267,-3.882248,0.000,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,1,10005,Las Rozas,40.494289,-3.868175,3.331,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,2,10007,Majadahonda,40.474289,-3.846293,6.224,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,3,10010,El Barrial-Centro Comercial Pozuelo,40.465392,-3.807685,9.636,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,4,10002,Pozuelo,40.447457,-3.800278,11.727,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,5,10001,Aravaca,40.448455,-3.785555,12.978,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,6,10000,Madrid-Príncipe Pío,40.421489,-3.718969,19.361,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,7,18005,Pirámides,40.402534,-3.711362,21.565,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,8,18004,Delicias,40.400438,-3.692777,23.156,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,9,18003,Méndez álvaro P.v.,40.395777,-3.677844,24.523,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,10,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,26.078,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,11,18001,Madrid-Recoletos,40.423373,-3.690931,27.945,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,12,18002,Madrid-Nuevos Ministerios,40.446627,-3.692347,30.533,33.377,madrid,Madrid,,
10T0075C10,C10,Torrelodones                            -Chamartín - Clara Campoamor,1,13,17000,Madrid-Chamartín-Clara Campoamor,40.471179,-3.682952,33.377,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,0,17000,Madrid-Chamartín-Clara Campoamor,40.471179,-3.682952,0.000,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,1,18002,Madrid-Nuevos Ministerios,40.446627,-3.692347,2.843,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,2,18001,Madrid-Recoletos,40.423373,-3.690931,5.432,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,3,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,7.299,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,4,18003,Méndez álvaro P.v.,40.395777,-3.677844,8.854,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,5,18004,Delicias,40.400438,-3.692777,10.221,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,6,18005,Pirámides,40.402534,-3.711362,11.812,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,7,10000,Madrid-Príncipe Pío,40.421489,-3.718969,14.015,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,8,10001,Aravaca,40.448455,-3.785555,20.399,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,9,10002,Pozuelo,40.447457,-3.800278,21.650,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,10,10010,El Barrial-Centro Comercial Pozuelo,40.465392,-3.807685,23.740,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,11,10007,Majadahonda,40.474289,-3.846293,27.153,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,12,10005,Las Rozas,40.494289,-3.868175,30.046,33.377,madrid,Madrid,,
10T0076C10,C10,Chamartín - Clara Campoamor             -Torrelodones,0,13,10100,Pinar De Las Rozas,40.522267,-3.882248,33.377,33.377,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,0,17000,Madrid-Chamartín-Clara Campoamor,40.471179,-3.682952,0.000,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,1,18002,Madrid-Nuevos Ministerios,40.446627,-3.692347,2.843,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,2,18001,Madrid-Recoletos,40.423373,-3.690931,5.432,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,3,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,7.299,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,4,18003,Méndez álvaro P.v.,40.395777,-3.677844,8.854,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,5,70002,Asamblea De Madrid-Entrevías,40.381862,-3.668045,10.610,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,6,70003,El Pozo,40.376038,-3.656141,11.808,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,7,70001,Vallecas,40.381961,-3.624583,14.561,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,8,70109,Santa Eugenia,40.386955,-3.608986,15.994,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,9,70100,Vicálvaro,40.401252,-3.595897,17.932,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,10,70108,Coslada,40.423237,-3.561111,21.760,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,11,70101,San Fernando De Henares,40.442780,-3.533987,24.921,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,12,70111,La Garena,40.480545,-3.393006,37.566,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,13,70103,Alcalá De Henares,40.489081,-3.366246,40.020,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,14,70107,Alcalá De Henares-Universidad,40.505430,-3.335326,43.204,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,15,70105,Azuqueca,40.561077,-3.265397,51.761,63.366,madrid,Madrid,,
10T0083C2,C2,Guadalajara                             -,1,16,70200,Guadalajara,40.644193,-3.182260,63.366,63.366,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,0,17000,Madrid-Chamartín-Clara Campoamor,40.471179,-3.682952,0.000,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,1,97201,Madrid-Ramón Y Cajal,40.488147,-3.694804,2.137,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,2,97200,Mirasierra-Paco De Lucía,40.499759,-3.709251,3.914,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,3,97100,Pitis,40.495417,-3.726160,5.423,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,4,10100,Pinar De Las Rozas,40.522267,-3.882248,18.953,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,5,10101,Las Matas,40.552387,-3.896766,22.519,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,6,10103,Torrelodones,40.574554,-3.956601,28.143,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,7,10104,Galapagar-La Navata,40.600314,-3.982259,31.734,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,8,10200,Villalba De Guadarrama,40.626489,-4.008030,35.368,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,9,12001,Los Negrales,40.638567,-4.021875,37.148,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,10,12002,Alpedrete,40.658104,-4.034972,39.585,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,11,12004,Collado Mediano,40.692898,-4.035927,43.455,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,12,12005,Los Molinos-Guadarrama,40.706641,-4.067199,46.502,49.947,madrid,Madrid,,
10T0087C8b,C8b,Chamartín - Clara Campoamor             -Cercedilla,1,13,12006,Cercedilla,40.737613,-4.066299,49.947,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,0,12006,Cercedilla,40.737613,-4.066299,0.000,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,1,12005,Los Molinos-Guadarrama,40.706641,-4.067199,3.445,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,2,12004,Collado Mediano,40.692898,-4.035927,6.492,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,3,12002,Alpedrete,40.658104,-4.034972,10.362,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,4,12001,Los Negrales,40.638567,-4.021875,12.799,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,5,10200,Villalba De Guadarrama,40.626489,-4.008030,14.579,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,6,10104,Galapagar-La Navata,40.600314,-3.982259,18.213,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,7,10103,Torrelodones,40.574554,-3.956601,21.804,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,8,10101,Las Matas,40.552387,-3.896766,27.428,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,9,10100,Pinar De Las Rozas,40.522267,-3.882248,30.994,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,10,97100,Pitis,40.495417,-3.726160,44.524,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,11,97200,Mirasierra-Paco De Lucía,40.499759,-3.709251,46.033,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,12,97201,Madrid-Ramón Y Cajal,40.488147,-3.694804,47.811,49.947,madrid,Madrid,,
10T0088C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,0,13,17000,Madrid-Chamartín-Clara Campoamor,40.471179,-3.682952,49.947,49.947,madrid,Madrid,,
10T0092C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,1,0,10200,Villalba De Guadarrama,40.626489,-4.008030,0.000,14.579,madrid,Madrid,,
10T0092C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,1,1,12001,Los Negrales,40.638567,-4.021875,1.780,14.579,madrid,Madrid,,
10T0092C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,1,2,12002,Alpedrete,40.658104,-4.034972,4.217,14.579,madrid,Madrid,,
10T0092C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,1,3,12004,Collado Mediano,40.692898,-4.035927,8.087,14.579,madrid,Madrid,,
10T0092C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,1,4,12005,Los Molinos-Guadarrama,40.706641,-4.067199,11.134,14.579,madrid,Madrid,,
10T0092C8b,C8b,Cercedilla                              -Chamartín - Clara Campoamor,1,5,12006,Cercedilla,40.737613,-4.066299,14.579,14.579,madrid,Madrid,,
